uid,nombre_de_la_entidad,departamento_entidad,orden_entidad,modalidad,causal_contratacion_directa,objeto_a_contratar,detalle_objeto,cuantia_proceso,cuantia_contrato,valor_total_de_adiciones,valor_contrato_con_adiciones,anno_firma,fecha_firma,fecha_ini_ejec_contrato,plazo_de_ejec_del_contrato,rango_de_ejec_del_contrato,tiempo_adiciones_en_dias,tiempo_adiciones_en_meses,fecha_fin_ejec_contrato,id_adjudicacion,urlproceso,nit_de_la_entidad,identificacion_del_contratista,dpto_y_muni_contratista,municipio_entidad,nom_razon_social_contratista,estado_del_proceso
21-11-11931885-11275468,SANTANDER - ALCALDIA MUNICIPIO DE BARICHARA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATO DE OBRA PUBLICA PARA EL MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA VEREDA SAN JOSE BAJO; SUBIDA DE LOS ANGARITAS MUNICIPIO DE BARICHARA SANTANDER,174098839,159570279,0,159570279,2021,2021-07-02T00:00:00.000,2021-07-21T00:00:00.000,2,M,0,0,2021-09-21T00:00:00.000,11275468,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-11931885'},890980445-7,91075487,SANTANDER,BARICHARA,WENTZER MAURICIO LEON TORRES,LIQUIDADO
22-4-12910271-12238885,VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCION DEL DEPORTE; EL DESARROLLO INTEGRAL Y LA GESTION SOCIAL - CALI,VALLE DEL CAUCA,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR LAS OBRAS PARA EL MEJORAMIENTO DE VIA TERCIARIA MEDIANTE LA CONSTRUCCION DE PAVIMENTO EN ASFALTO EN LA VEREDA SAN JOSE; EN EL MUNICIPIO DE PIENDAMO  CAUCA,10582099561,10582036985,0,10582036985,2022,2022-02-25T00:00:00.000,2022-05-10T00:00:00.000,6,M,0,0,2022-11-10T00:00:00.000,12238885,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12910271'},800199735,901569404,VALLE DEL CAUCA,CALI,CONSORCIO AHD PIENDAMO,LIQUIDADO
15-1-138758-3764902,BOYACA - ALCALDIA MUNICIPIO DE CHIQUINQUIRA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO CON PLACA HUELLA EN CONCRETO DE LA VIA PRINCIPAL DE LA VEREDA CASABLANCA MUNICIPIO DE CHIQUINQUIRA; DEPARTAMENTO DE  BOYACA,200000000,199893206,94668743,294561949,2015,2015-07-10T00:00:00.000,2015-07-14T00:00:00.000,90,D,0,0,2015-10-12T00:00:00.000,3764902,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138758'},890208098-5,7176106-3,BOYACA,CHIQUINQUIRA,RICARDO ALFREDO MOJICA MONROY,LIQUIDADO
19-11-9156191-9359502,NARINO - ALCALDIA MUNICIPIO DE LOS ANDES,NARINO,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LAS VIAS VEREDALES AURORA -  EL ALTO; LA PLANADA - PIGALTAL; SAN FRANCISCO - SAN VICENTE; CRUCERO - SAN JUAN; GUADUAL - GUAYABAL Y SAN FRANCISCO - LA MURALLA. MUNICIPIO DE LOS ANDES - DEPARTAMENTO DE NARINO,154676647,154519280,0,154519280,2019,2019-04-15T00:00:00.000,2019-04-15T00:00:00.000,3,M,0,0,2019-07-15T00:00:00.000,9359502,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9156191'},800019112,98380280,NARINO,LOS ANDES,VICENTE MARIEL REALPE ROSERO,LIQUIDADO
22-11-13204209-12321679,SANTANDER - ALCALDIA MUNICIPIO DE SANTA BARBARA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),LA CONTRATACION DE MENOR CUANTIA (LITERAL B),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN EL SECTOR RURAL DEL MUNICIPIO DE SANTA BARBARA; DEPARTAMENTO DE SANTANDER.,279978697,263633668,16345029,279978697,2022,2022-08-16T00:00:00.000,2022-09-06T00:00:00.000,3,M,0,0,2022-12-06T00:00:00.000,12321679,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-13204209'},890205973,804003244,SANTANDER,SANTA BARBARA,PAVIGAS SAS,LIQUIDADO
18-11-8416072-7955928,ANTIOQUIA - ALCALDIA MUNICIPIO DE DABEIBA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",AMPLIACION Y MEJORAMIENTO DE LA VIA DE LA RED TERCIARIA LA ARGELIA DEL MUNICIPIO DE DABEIBA DEPARTAMENTO DE ANTIOQUIA,120000000,119962000,30000000,149962000,2018,2018-09-24T00:00:00.000,2018-09-24T00:00:00.000,3,M,0,4,2019-04-24T00:00:00.000,7955928,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8416072'},800096580-4,811040317,ANTIOQUIA,DABEIBA,CONSULCON S.A.S,LIQUIDADO
21-21-25978-11767572,BOYACA - ALCALDIA MUNICIPIO DE SUTAMARCHAN,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION OBRA PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO; MANTENIMIENTO Y REHABILITACION DE CORREDORES RURALES PRODUCTIVOS  EN EL MUNICIPIO DE SUTAMARCHAN DEPARTAMENTO DE BOYACA  COLOMBIA RURAL,630000000,605842738,0,605842738,2021,2021-11-30T00:00:00.000,2021-12-28T00:00:00.000,4,D,0,2,2022-03-02T00:00:00.000,11767572,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25978'},891856472-0,901544292,BOYACA,SUTAMARCHAN,CONSORCIO VIALID,LIQUIDADO
17-1-177900-6465758,SANTANDER - ALCALDIA MUNICIPIO DE BARICHARA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLAS VEREDAS EL CAUCHO E HIGUERAS DEL MUNICIPIO DE BARICHARA SANTANDER,355300000,355210439,0,355210439,2017,2017-09-12T00:00:00.000,2017-09-25T00:00:00.000,3,M,0,0,2017-12-25T00:00:00.000,6465758,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-177900'},890980445-7,900260200,SANTANDER,BARICHARA,CRUZ FLOREZ INGENIERIA LTDA,LIQUIDADO
18-1-193721-7762601,ANTIOQUIA - ALCALDIA MUNICIPIO DE TOLEDO,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR EL MANTENIMIENTO QUE CONSTA DE CONFORMACION; AFIRMADO Y COMPACTACION DE LAS VIAS TERCIARIAS QUE COMUNICAN SECTORES POBLADOS Y VEREDAS DEL MUNICIPIO DE TOLEDO-ANTIOQUIA; A TODO COSTO,300000000,299943056,0,299943056,2018,2018-10-02T00:00:00.000,2018-10-15T00:00:00.000,90,D,0,0,2019-01-13T00:00:00.000,7762601,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193721'},890981367,901216828,ANTIOQUIA,TOLEDO,UNION TEMPORAL VIAS TERCIARIAS,LIQUIDADO
18-11-7727870-7180631,NARINO - ALCALDIA MUNICIPIO DE EL ROSARIO,NARINO,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y AMPLIACION CAMINO VEREDAL EL VAPOR - MARTIN PEREZ; MUNICIPIO DE EL ROSARIO (N),170000000,169999076,0,169999076,2018,2018-02-21T00:00:00.000,2018-02-23T00:00:00.000,3,M,0,0,2018-05-23T00:00:00.000,7180631,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-7727870'},800099079,900961934,NARINO,EL ROSARIO,ALE CONSTRUCCIONES S.A.S.,LIQUIDADO
17-12-6367882-5790946,TOLIMA - GOBERNACION,TOLIMA,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,CONTRATACION DIRECTA (LEY 1150 DE 2007),URGENCIA MANIFIESTA (LITERAL A),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATAR LA INTERVENCION DEL PUENTE SOBRE EL RIO CHILI Y OBRAS COMPLEMENTARIAS UBICADAS EN LA VEREDA HATO VIEJO MUNICIPIO DE ROVIRA	DEL	DEPARTAMENTO	DEL	TOLIMA DE ACUERDO A LA DECLARATORIA DE URGENCIA MANIFIESTA,2095405549,2095405549,896435464,2991841013,2017,2017-03-14T00:00:00.000,2017-03-14T00:00:00.000,90,D,120,0,2017-10-10T00:00:00.000,5790946,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6367882'},800113672,79262433,TOLIMA,IBAGUE,JUAN CARLOS RAMIREZ OSPINA,LIQUIDADO
18-13-8755402-7977387,ANTIOQUIA - ALCALDIA MUNICIPIO DE LIBORINA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR EL MANTENIMIENTO DE ALGUNAS VIAS TERCIARIAS DEL MUNICIPIO DE LIBORINA ANTIOQUIA,21500000,21500000,0,21500000,2018,2018-12-14T00:00:00.000,2018-12-15T00:00:00.000,15,D,0,0,2018-12-30T00:00:00.000,7977387,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8755402'},800100061-0,901056889,ANTIOQUIA,LIBORINA,MATERIALES Y SERVICIOS LA GRANJA S.A.S.,LIQUIDADO
21-13-12623733-11703331,BOYACA - ALCALDIA MUNICIPIO DE LA UVITA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE LOS CAMINOS DE HERRADURA DE LAS DIFERENTES VEREDAS DEL MUNICIPIO DE LA UVITA BOYACA,25431120,25431120,0,25431120,2021,2021-12-23T00:00:00.000,2021-12-24T00:00:00.000,7,D,0,0,2021-12-31T00:00:00.000,11703331,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12623733'},891856257,4239947,BOYACA,LA UVITA,GUILLERMO EDILBERTO POBLADOR GARCIA,LIQUIDADO
16-11-5650587-5296309,RISARALDA - GOBERNACION,RISARALDA,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",OBRAS PARA EL MEJORAMIENTO; ESTABILIZACION Y/O REHABILITACION DE LA VIA PEREIRA - MARSELLA (K23+700); SITIO DENOMINADO VENTIADEROS; VEREDA EL ZURRUMBO; MUNICIPIO DE MARSELLA DEPARTAMENTO DE RISARALDA.,235855473,235468404,23189154,258657558,2016,2016-11-16T00:00:00.000,2016-11-22T00:00:00.000,45,D,60,0,2017-03-07T00:00:00.000,5296309,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5650587'},891480085,901024937,No Definido,PEREIRA,CONSORCIO VIAL RISARALDA,LIQUIDADO
16-11-5700121-5817995,BOYACA - ALCALDIA MUNICIPIO DE CAMPOHERMOSO,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA VEREDA MACALITO MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN EL MUNICIPIO DE CAMPOHERMOSO BOYACA,45000000,44985363,0,44985363,2016,2016-11-21T00:00:00.000,2017-03-13T00:00:00.000,45,D,0,0,2017-04-27T00:00:00.000,5817995,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5700121'},800028393,72003059,BOYACA,CAMPOHERMOSO,EDWIN ALBERTO MUNOZ VICIOSO,LIQUIDADO
23-11-13596325-12635050,SANTANDER - ALCALDIA MUNICIPIO DE SANTA BARBARA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),LA CONTRATACION DE MENOR CUANTIA (LITERAL B),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE SANTA BARBARA  SANTANDER.,77000000,76947349,0,76947349,2023,2023-05-11T00:00:00.000,2023-05-17T00:00:00.000,1,M,0,0,2023-06-17T00:00:00.000,12635050,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-11-13596325'},890205973,900152554,SANTANDER,SANTA BARBARA,INCODIM SAS,LIQUIDADO
18-21-3565-7762633,CUNDINAMARCA - ALCALDIA MUNICIPIO DE MEDINA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION OBRA PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LAS VIAS TERCEARIAS: VIA CANEY MEDIO  ARENALES SECTOR MATA DE CAFE; VIA LA TAGUARA  MESA DE REYES EN EL SECTOR LAS LAJAS; VIA LOS ALPES  SAN JOSE DEL PALMAR SECTOR EL PALMAR; VIA SAN PEDRO DE JAGUA  EL MADURO SECTOR LAS LAJAS; VIA LA TAGUARA  MESA DE REYES EN EL SECTOR CHIGUIRO; VIA PRINCIPAL HACIA LA VEREDA GAZAIRE SECTOR ALTO; EN EL MUNICIPIO DE MEDINA CUNDINAMARCA,300000000,299999892,0,299999892,2018,2018-07-25T00:00:00.000,2018-07-25T00:00:00.000,4,M,0,0,2018-11-25T00:00:00.000,7762633,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3565'},890905211-1,901199203,CUNDINAMARCA,MEDINA,UNION TEMPORAL GAZAIRE,LIQUIDADO
19-11-10056252-9344197,ANTIOQUIA - ALCALDIA MUNICIPIO DE GOMEZ PLATA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",PAVIMENTACION EN CONCRETO RIGIDO ZONA RURAL VEREDA EL CERRO DEL MUNICIPIO DE GOMEZ PLATA,229722036,229676376,0,229676376,2019,2019-12-07T00:00:00.000,2019-12-10T00:00:00.000,20,D,0,0,2019-12-30T00:00:00.000,9344197,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-10056252'},890204802,98463792,ANTIOQUIA,GOMEZ PLATA,GUSTAVO ALBERTO ZAPATA LOPEZ,LIQUIDADO
16-11-5644277-5330940,BOYACA - ALCALDIA MUNICIPIO DE TURMEQUE,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REHABILITACION DE  VIA TERCIARIA MEDIANTE CONSTRUCCION DE PLACA HUELLA  SECTOR TOCAIMA  VIA VEREDA POZO NEGRO,180000000,179968277,0,179968277,2016,2016-11-08T00:00:00.000,2016-11-10T00:00:00.000,2,M,0,0,2017-01-10T00:00:00.000,5330940,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5644277'},890981138-5,901024810,BOYACA,TURMEQUE,CONSORCIO VIAL TURMEQUE 2016,LIQUIDADO
21-4-11918117-11158231,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO DE LA CEJA - EMDUCE,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE CONDICIONES VIALES RURALES EN EL ORIENTE DE ANTIOQUIA EN EL MUNICIPIO DE NARINO (DAMAS & BALVANERA  - NARINO ANTIOQUIA),900600754,900600754,0,900600754,2021,2021-05-24T00:00:00.000,2021-05-24T00:00:00.000,2,M,0,4,2021-11-24T00:00:00.000,11158231,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11918117'},901105143,900559654,ANTIOQUIA,LA CEJA,CONSICOR S.A.S,LIQUIDADO
18-11-7802697-7270319,CUNDINAMARCA - ALCALDIA MUNICIPIO DE SUTATAUSA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",OBRAS DE MEJORAMIENTO DE LA VIA QUE CONDUCE DEL SECTOR EL ALTO A LA ESCUELA DE PALACIO EN EL SECTOR LA CABANA Y DE LA VIA QUE CONDUCE DEL SECTOR LAS BRUJAS A LA ESCUELA PALACIO EN EL SECTOR QUINTAS; UBICADAS EN LA VEREDA PALACIO DEL MUNICIPIO DE SUTATAUSA,180052805,180052458,0,180052458,2018,2018-03-16T00:00:00.000,2018-04-05T00:00:00.000,3,M,0,0,2018-07-05T00:00:00.000,7270319,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-7802697'},800030988-1,900959395,BOGOTA D.C.,SUTATAUSA,LEEGS INGENIERIA SAS,LIQUIDADO
21-11-12514352-11663650,SANTANDER - ALCALDIA MUNICIPIO DE JORDAN,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIEMIENTO RUTINARIO DE LA RED TERCIARIA DEL MUNICIPIO DE JORDAN; SANTANDER,131122610,131122610,0,131122610,2021,2021-12-14T00:00:00.000,2021-12-15T00:00:00.000,12,D,0,0,2021-12-27T00:00:00.000,11663650,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-12514352'},800124116,900027748,SANTANDER,JORDAN,COOPERATIVA DE TRABAJO ASOCIADO SOLUCIONES CONSTRUIR CTA,LIQUIDADO
19-11-9708133-8946384,CUNDINAMARCA - ALCALDIA MUNICIPIO DE AGUA DE DIOS,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",SELECCION DE CONTRATISTA MEDIANTE PROCESO DE SELECCION ABREVIADA; PARA REALIZAR EL MEJORAMIENTO DE LA VIA QUE CONDUCE DESDE LA INTERSECCION VIA AGUA DE DIOS  NILO A LA VEREDA IBANEZ SECTOR LA LADRILLERA  DEL MUNICIPIO DE AGUA DE DIOS - CUNDINAMARCA,146643080,146642065,20455299,167097364,2019,2019-08-16T00:00:00.000,2019-09-02T00:00:00.000,3,M,0,0,2019-12-02T00:00:00.000,8946384,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9708133'},891180139-9,93131404,TOLIMA,AGUA DE DIOS,JAROL MAYORQUIN PERDOMO,LIQUIDADO
23-11-13692815-12839133,BOYACA - ALCALDIA MUNICIPIO DE CUCAITA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),LA CONTRATACION DE MENOR CUANTIA (LITERAL B),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN EL SECTOR DE MATA REDONDA EN LA VEREDA PIJAOS DEL MUNICIPIO DE CUCAITA; DEPARTAMENTO DE BOYACA.,263763735,263749351,35663371,299412722,2023,2023-08-02T00:00:00.000,2023-09-01T00:00:00.000,2,M,15,0,2023-11-01T00:00:00.000,12839133,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-11-13692815'},892000812-0,4041099,BOYACA,CUCAITA,JESUS ARMANDO LOPEZ ALBA,LIQUIDADO
17-1-178825-6638900,SANTANDER - ALCALDIA MUNICIPIO DE PUENTE NACIONAL,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLAS VEHICULARES EN EL SECTOR BOCAPUENTE DEL MUNICIPIO DE PUENTE NACIONAL SANTANDER,243749133,243748366,0,243748366,2017,2017-10-12T00:00:00.000,2017-10-30T00:00:00.000,2,M,0,0,2017-12-30T00:00:00.000,6638900,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-178825'},891703045-1,804009637,SANTANDER,PUENTE NACIONAL,MP INGENIERIA LTDA,LIQUIDADO
19-11-9132100-8559569,CUNDINAMARCA - ALCALDIA MUNICIPIO DE PAIME,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE VIAS TERCIARIAS DEL MUNICIPIO DE PAIME CUNDINAMARCA GRUPO 6,188257019,188257009,0,188257009,2019,2019-04-11T00:00:00.000,2019-05-14T00:00:00.000,4,M,0,0,2019-09-14T00:00:00.000,8559569,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9132100'},800096610-7,77151954,CESAR,PAIME,LUIS ALFREDO DURAN RAMIREZ,LIQUIDADO
20-22-19231-10314249,ANTIOQUIA - ALCALDIA MUNICIPIO DE BURITICA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATOS Y CONVENIOS CON MAS DE DOS PARTES,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR LAS OBRAS DE MANTENIMIENTO Y ADECUACION DE LOS CAMINOS DE HERRADURA: HIGABRA - NARANJO-PINGURO; MOGOTES-BURITICA; BURITICA; SINCIERCO-MARAFLORES; SINCIERCO-GIRALDITO; SINCIERCO-LLANOGRAND; Y CHUNCHUNCO-COSTAS EN LA ZONA RURAL DEL MUNICIPIO DE BURITICA; SUBREGION OCCIDENTE DEL DEPARTAMENTO DE ANTIOQUIA; LOS CUALES ESTAN ENMARCADOS EN EL PLAN DE DESARROLLO DE BURITICA HACIA LA GRANDEZA 2020-2023; Y CUYA META ES EL MANTENIMIENTO DE LOS CAMINOS DE HERRADURA EN LAS ZONAS RURALES DEL MUNICIPIO DE BURITICA.,21332500,21332500,0,21332500,2020,2020-09-24T00:00:00.000,2020-09-24T00:00:00.000,30,D,0,0,2020-10-24T00:00:00.000,10314249,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-22-19231'},891900353-1,900174086,ANTIOQUIA,BURITICA,JUNTA DE ACCION COMUNAL VEREDA SINCIERCO,LIQUIDADO
17-13-6203762-5835457,BOYACA - ALCALDIA MUNICIPIO DE CIENEGA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE CIENEGA DEPARTAMENTO DE BOYACA,20656076,20640000,0,20640000,2017,2017-02-17T00:00:00.000,2017-02-17T00:00:00.000,10,D,0,0,2017-02-27T00:00:00.000,5835457,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6203762'},800096746-1,40033759,BOYACA,CIENEGA,GABRIELA CARO SILVA,LIQUIDADO
21-13-12251191-11366547,ANTIOQUIA - ALCALDIA MUNICIPIO DE ALEJANDRIA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE CAMINOS DE HERRADURA EN ZONA RURAL DEL MUNICICPIO DE ALEJANDRIA.,24500000,21911745,0,21911745,2021,2021-08-28T00:00:00.000,2021-08-28T00:00:00.000,2,M,0,0,2021-10-28T00:00:00.000,11366547,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12251191'},890983701,811040743,ANTIOQUIA,ALEJANDRIA,ASOCIACION DE JUNTAS DE ACCION COMUNAL Y VIVIENDA COMUNITARIA ASOCOMUNAL,LIQUIDADO
19-12-9053791-8235792,NARINO - ALCALDIA MUNICIPIO DE EL ROSARIO,NARINO,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION DIRECTA (LEY 1150 DE 2007),PRESTACION DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION (LITERAL H),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",TRANSPORTE DE MATERIAL DE AFIRMADO PARA EL MANTENIMIENTO DE LA VIA TERCIARIA EL ROSARIO - ESMERALDAS DEL MUNICIPIO DE EL ROSARIO NARINO,22700000,22683480,0,22683480,2019,2019-02-09T00:00:00.000,2019-02-09T00:00:00.000,6,D,0,0,2019-02-15T00:00:00.000,8235792,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9053791'},800099079,18153007,NARINO,EL ROSARIO,HUGO ERASO NARVAEZ,LIQUIDADO
